PARTKEY,NAME,MFGR,BRAND,TYPE,SIZE,CONTAINER,RETAILPRICE,COMMENT
1959,peru bisque almond goldenrod green,Manufacturer#3,Brand#34,LARGE ANODIZED NICKEL,47,SM BAG,1860.95,ly pe
19940,snow papaya rosy lime black,Manufacturer#2,Brand#23,SMALL PLATED COPPER,47,SM BAG,1859.94,y final requests wa
7950,firebrick honeydew hot violet powder,Manufacturer#1,Brand#15,SMALL ANODIZED COPPER,47,MED CASE,1857.95,sits are blithel
9948,rosy gainsboro burlywood chiffon chocolate,Manufacturer#1,Brand#11,STANDARD POLISHED NICKEL,47,LG BAG,1857.94, regular fox
5950,royal beige mint blue lace,Manufacturer#5,Brand#54,PROMO BRUSHED COPPER,47,MED CAN,1855.95,aggle blithe
949,thistle burnished pink yellow wheat,Manufacturer#5,Brand#51,LARGE BURNISHED TIN,47,LG PKG,1849.94,l theodolit
3946,rose orange thistle aquamarine sienna,Manufacturer#3,Brand#35,MEDIUM BURNISHED STEEL,47,LG BAG,1849.94,ithely. c
2946,magenta plum smoke wheat navajo,Manufacturer#1,Brand#15,MEDIUM ANODIZED TIN,47,MED PKG,1848.94,ts after
11927,medium red ghost blanched purple,Manufacturer#3,Brand#31,PROMO BURNISHED NICKEL,47,JUMBO BAG,1838.92, accoun
8924,firebrick puff sky floral smoke,Manufacturer#5,Brand#51,LARGE ANODIZED TIN,47,JUMBO PACK,1832.92,ly ex
12920,smoke bisque firebrick tan pink,Manufacturer#1,Brand#11,STANDARD BURNISHED NICKEL,47,LG BAG,1832.92,luffily final depo
16912,navy green lavender tomato turquoise,Manufacturer#4,Brand#44,ECONOMY PLATED STEEL,47,MED JAR,1828.91,refully quickly u
7920,maroon seashell cornflower tan burnished,Manufacturer#1,Brand#11,ECONOMY BRUSHED STEEL,47,MED PACK,1827.92,thely pend
1925,gainsboro dodger rosy hot steel,Manufacturer#4,Brand#43,PROMO ANODIZED COPPER,47,JUMBO BAG,1826.92, furiously slyl
19897,goldenrod lime navy yellow turquoise,Manufacturer#3,Brand#33,SMALL ANODIZED TIN,47,WRAP DRUM,1816.89,haggl
5908,ivory metallic powder indian pink,Manufacturer#5,Brand#55,SMALL BRUSHED NICKEL,47,LG CASE,1813.90,fily acros
13879,violet chiffon sienna turquoise hot,Manufacturer#4,Brand#42,LARGE BURNISHED NICKEL,47,WRAP CASE,1792.87,cross the 
14878,sienna coral forest dark blanched,Manufacturer#1,Brand#13,LARGE ANODIZED NICKEL,47,WRAP JAR,1792.87,nag bl
11879,pale almond rosy bisque chocolate,Manufacturer#4,Brand#42,PROMO ANODIZED TIN,47,WRAP CASE,1790.87,lly iro
1884,saddle blanched beige khaki salmon,Manufacturer#3,Brand#34,ECONOMY PLATED NICKEL,47,LG PKG,1785.88,ily ironic, blith
18867,ghost chartreuse cornflower burnished hot,Manufacturer#3,Brand#31,ECONOMY BURNISHED TIN,47,LG PACK,1785.86,oxes. final, idl
15868,deep misty purple smoke cream,Manufacturer#5,Brand#55,LARGE ANODIZED COPPER,47,LG CAN,1783.86,, final pint
3878,ivory dark deep lace snow,Manufacturer#2,Brand#24,PROMO BRUSHED STEEL,47,WRAP DRUM,1781.87,ly pending
9872,orchid olive spring misty floral,Manufacturer#1,Brand#11,PROMO POLISHED TIN,47,SM CASE,1781.87,e the per
16865,cyan brown wheat yellow tan,Manufacturer#2,Brand#24,PROMO BRUSHED COPPER,47,JUMBO BAG,1781.86,. unusual c
8872,chocolate lavender khaki burlywood moccasin,Manufacturer#3,Brand#31,STANDARD BURNISHED COPPER,47,MED JAR,1780.87,es boost f
6873,medium red dark saddle white,Manufacturer#4,Brand#43,PROMO PLATED STEEL,47,MED DRUM,1779.87,unts snooze by the
10868,peru snow olive dim sienna,Manufacturer#1,Brand#11,MEDIUM POLISHED STEEL,47,MED CASE,1778.86,sly around the
5871,gainsboro drab sienna chiffon navy,Manufacturer#4,Brand#41,PROMO BURNISHED NICKEL,47,WRAP PACK,1776.87,heodolites are blith
14860,blush violet sienna pale honeydew,Manufacturer#4,Brand#42,PROMO BURNISHED BRASS,47,SM CASE,1774.86,egrate 
2868,sky salmon gainsboro goldenrod violet,Manufacturer#1,Brand#13,LARGE BRUSHED STEEL,47,SM CAN,1770.86,ct blith
7862,lavender rosy indian moccasin honeydew,Manufacturer#4,Brand#44,MEDIUM ANODIZED BRASS,47,SM CASE,1769.86, express gro
9845,rose yellow sienna light chartreuse,Manufacturer#2,Brand#21,MEDIUM BRUSHED STEEL,47,LG CAN,1754.84,refully carefully
10843,blush lavender wheat puff dark,Manufacturer#3,Brand#31,STANDARD ANODIZED TIN,47,JUMBO BAG,1753.84,ep against t
852,lemon slate khaki misty hot,Manufacturer#2,Brand#24,PROMO PLATED NICKEL,47,JUMBO BOX,1752.85,side of the
14831,puff tan cyan peach pale,Manufacturer#5,Brand#51,MEDIUM POLISHED NICKEL,47,SM PKG,1745.83,ss, unusu
15826,firebrick wheat forest orange chiffon,Manufacturer#4,Brand#41,SMALL BURNISHED COPPER,47,SM DRUM,1741.82,fily regular d
11829,linen red ghost indian navajo,Manufacturer#3,Brand#32,STANDARD POLISHED STEEL,47,JUMBO BOX,1740.82, pending instr
18821,cyan red lavender pale thistle,Manufacturer#1,Brand#11,ECONOMY POLISHED STEEL,47,WRAP CAN,1739.82,unusual
13824,aquamarine deep violet powder rose,Manufacturer#2,Brand#22,STANDARD BURNISHED TIN,47,LG BAG,1737.82,ual somas do unwin
4832,spring grey goldenrod ghost seashell,Manufacturer#5,Brand#55,PROMO BRUSHED NICKEL,47,SM BOX,1736.83,heodol
3823,hot metallic steel burlywood blanched,Manufacturer#4,Brand#41,PROMO ANODIZED COPPER,47,SM JAR,1726.82,tes sleep
4822,floral sky sienna steel purple,Manufacturer#5,Brand#55,LARGE POLISHED STEEL,47,MED CAN,1726.82,onic deposits so
825,puff deep hot tomato powder,Manufacturer#1,Brand#13,PROMO PLATED TIN,47,LG CAN,1725.82,lar ide
9813,lace sky dim cream lavender,Manufacturer#3,Brand#35,SMALL PLATED STEEL,47,SM JAR,1722.81,ay carefully even
13809,cream drab grey chiffon cornflower,Manufacturer#5,Brand#51,ECONOMY ANODIZED BRASS,47,LG JAR,1722.80,ld dolphins
5803,violet papaya salmon grey maroon,Manufacturer#5,Brand#54,LARGE BRUSHED TIN,47,LG BAG,1708.80,luffy packages. e
9798,lime rose firebrick dim light,Manufacturer#4,Brand#45,PROMO BURNISHED TIN,47,MED BAG,1707.79,ngside of the regul
3802,saddle lawn pale misty almond,Manufacturer#3,Brand#33,LARGE ANODIZED TIN,47,JUMBO CAN,1705.80,. care
19781,rosy powder burnished brown bisque,Manufacturer#2,Brand#23,SMALL PLATED COPPER,47,MED BOX,1700.78,s cajole blithely
11784,mint gainsboro linen azure purple,Manufacturer#3,Brand#35,SMALL POLISHED BRASS,47,WRAP BOX,1695.78,lly iro
794,ivory peach light thistle antique,Manufacturer#5,Brand#51,PROMO PLATED COPPER,47,MED PKG,1694.79,le bl
5787,medium papaya plum ghost violet,Manufacturer#5,Brand#54,PROMO BRUSHED NICKEL,47,LG CASE,1692.78,nag blithely
9783,drab sienna plum burnished goldenrod,Manufacturer#3,Brand#31,LARGE ANODIZED STEEL,47,WRAP BOX,1692.78,es wake. spe
10781,metallic maroon magenta navajo burlywood,Manufacturer#2,Brand#23,MEDIUM ANODIZED TIN,47,JUMBO PACK,1691.78,ronic, regular acco
2787,chartreuse lavender yellow lawn light,Manufacturer#5,Brand#52,SMALL POLISHED TIN,47,LG BOX,1689.78,furiously. ironically
12777,blanched olive slate peach firebrick,Manufacturer#3,Brand#33,PROMO PLATED COPPER,47,MED JAR,1689.77,around 
4784,dim almond chocolate forest tan,Manufacturer#3,Brand#35,MEDIUM BURNISHED TIN,47,JUMBO CAN,1688.78,al requests. final pi
11776,papaya saddle gainsboro violet blush,Manufacturer#4,Brand#44,SMALL BRUSHED NICKEL,47,LG PACK,1687.77,es. carefully fin
16769,peru blanched deep lime peach,Manufacturer#2,Brand#21,MEDIUM BURNISHED COPPER,47,LG CAN,1685.76,eodolites sleep caref
784,light smoke seashell snow chartreuse,Manufacturer#1,Brand#12,MEDIUM BRUSHED COPPER,47,LG DRUM,1684.78,unts. furiously
8776,black navajo bisque tomato burlywood,Manufacturer#3,Brand#31,STANDARD BURNISHED TIN,47,WRAP BOX,1684.77,slyly. final, 
11769,blue yellow cyan chocolate olive,Manufacturer#5,Brand#54,PROMO BURNISHED TIN,47,JUMBO CAN,1680.76,luffily final d
5774,plum tan almond pale dim,Manufacturer#3,Brand#32,SMALL ANODIZED TIN,47,SM BAG,1679.77,ly even 
4764,lime linen navajo white cyan,Manufacturer#5,Brand#55,LARGE BRUSHED BRASS,47,SM JAR,1668.76,against the caref
17750,lemon steel tan dodger grey,Manufacturer#4,Brand#41,PROMO PLATED NICKEL,47,SM CASE,1667.75, pending requests u
3763,metallic blue lemon smoke cream,Manufacturer#4,Brand#44,LARGE ANODIZED COPPER,47,WRAP BOX,1666.76, blith
4760,lavender maroon beige cornsilk dark,Manufacturer#1,Brand#14,SMALL BRUSHED BRASS,47,WRAP DRUM,1664.76,odolites. instructi
3760,snow mint chocolate peach puff,Manufacturer#3,Brand#35,PROMO POLISHED BRASS,47,JUMBO DRUM,1663.76,es. slyly ev
6756,rosy drab bisque purple ghost,Manufacturer#1,Brand#15,LARGE BURNISHED BRASS,47,JUMBO PACK,1662.75,ickly e
4757,light cream lavender lawn hot,Manufacturer#4,Brand#42,MEDIUM PLATED COPPER,47,WRAP CAN,1661.75,s. ideas n
8747,linen dodger chiffon peach lavender,Manufacturer#3,Brand#31,SMALL BURNISHED NICKEL,47,JUMBO CAN,1655.74,. express, bol
17737,turquoise cream purple saddle tomato,Manufacturer#5,Brand#55,STANDARD ANODIZED TIN,47,MED DRUM,1654.73,ounts. carefully regul
4748,blanched rose dark drab honeydew,Manufacturer#5,Brand#55,STANDARD BURNISHED BRASS,47,JUMBO CAN,1652.74, even
7744,navy green azure cornflower red,Manufacturer#3,Brand#35,LARGE BRUSHED BRASS,47,JUMBO PACK,1651.74,nusual atta
19732,olive linen mint blanched aquamarine,Manufacturer#4,Brand#41,SMALL POLISHED BRASS,47,MED DRUM,1651.73,ole slyly qu
750,puff slate magenta powder lawn,Manufacturer#4,Brand#43,LARGE POLISHED NICKEL,47,MED PACK,1650.75,tipliers about the q
16729,cream beige blush olive maroon,Manufacturer#4,Brand#41,SMALL BURNISHED STEEL,47,WRAP BAG,1645.72,across the caref
744,burlywood deep hot turquoise chartreuse,Manufacturer#5,Brand#53,MEDIUM BURNISHED COPPER,47,MED PKG,1644.74,uriously brave ideas
17726,deep linen slate coral salmon,Manufacturer#1,Brand#12,STANDARD POLISHED NICKEL,47,JUMBO PKG,1643.72, ironi
16725,aquamarine antique ivory deep violet,Manufacturer#3,Brand#33,ECONOMY ANODIZED STEEL,47,JUMBO CAN,1641.72,ending theodolit
1739,honeydew saddle orange white sandy,Manufacturer#2,Brand#24,MEDIUM BURNISHED COPPER,47,JUMBO BOX,1640.73,orses. fluffily i
5731,peru chocolate puff blanched rosy,Manufacturer#4,Brand#44,STANDARD BRUSHED NICKEL,47,JUMBO CASE,1636.73, the package
16720,cornsilk mint misty lace lavender,Manufacturer#5,Brand#54,MEDIUM ANODIZED TIN,47,LG PACK,1636.72,ithely 
7728,almond metallic antique rosy powder,Manufacturer#1,Brand#11,PROMO POLISHED TIN,47,SM JAR,1635.72,t foxes los
1730,lavender grey chiffon gainsboro papaya,Manufacturer#1,Brand#13,ECONOMY BRUSHED COPPER,47,MED PACK,1631.73,l accou
11719,cream chartreuse firebrick lemon papaya,Manufacturer#3,Brand#31,STANDARD ANODIZED BRASS,47,MED DRUM,1630.71,ss pinto beans
8719,snow khaki red dark cream,Manufacturer#5,Brand#53,ECONOMY POLISHED BRASS,47,MED BOX,1627.71, boost care
9716,turquoise sienna honeydew lemon lace,Manufacturer#5,Brand#55,SMALL PLATED STEEL,47,SM CASE,1625.71, quickly. slyly reg
3721,antique goldenrod deep blue powder,Manufacturer#3,Brand#32,ECONOMY PLATED COPPER,47,WRAP CAN,1624.72,o beans. de
9713,cornflower coral lime plum turquoise,Manufacturer#2,Brand#23,SMALL ANODIZED STEEL,47,WRAP PKG,1622.71,s cajol
2719,midnight thistle blue azure navajo,Manufacturer#5,Brand#54,SMALL POLISHED TIN,47,LG JAR,1621.71,wake around the accou
17704,chocolate cornflower burnished cyan navajo,Manufacturer#2,Brand#25,ECONOMY PLATED BRASS,47,MED CAN,1621.70,e about the blithely 
5711,lime dim brown grey forest,Manufacturer#4,Brand#44,STANDARD BURNISHED STEEL,47,MED PKG,1616.71,, ironic 
9701,maroon light blanched metallic brown,Manufacturer#5,Brand#54,ECONOMY BRUSHED NICKEL,47,JUMBO PACK,1610.70,ng ideas are bl
11699,tan steel thistle blue honeydew,Manufacturer#3,Brand#31,STANDARD PLATED BRASS,47,WRAP PACK,1610.69,coys. pending, even es
15693,gainsboro sienna orchid rose thistle,Manufacturer#1,Brand#13,LARGE POLISHED TIN,47,JUMBO BAG,1608.69,ely b
705,snow drab lawn dark tan,Manufacturer#3,Brand#33,ECONOMY PLATED TIN,47,LG PKG,1605.70,ironic
10693,firebrick steel honeydew royal cornflower,Manufacturer#5,Brand#55,LARGE PLATED TIN,47,LG BAG,1603.69,he regular, regular
14687,blush dark saddle lawn metallic,Manufacturer#2,Brand#21,MEDIUM PLATED TIN,47,MED DRUM,1601.68, blithe
16680,olive salmon mint coral orange,Manufacturer#2,Brand#21,SMALL POLISHED BRASS,47,SM CAN,1596.68,ress braids among 
3692,chartreuse azure ivory midnight chiffon,Manufacturer#4,Brand#44,STANDARD BRUSHED STEEL,47,MED CASE,1595.69,the in
19674,light firebrick ivory frosted seashell,Manufacturer#2,Brand#24,PROMO BRUSHED COPPER,47,LG BOX,1593.67,ar pint
12680,burlywood lime white blue sienna,Manufacturer#3,Brand#33,PROMO PLATED BRASS,47,LG CAN,1592.68,e for the theod
687,frosted cornsilk tomato burnished smoke,Manufacturer#5,Brand#51,LARGE POLISHED NICKEL,47,JUMBO BOX,1587.68,packages. even,
15672,purple magenta smoke puff antique,Manufacturer#4,Brand#43,SMALL POLISHED NICKEL,47,MED BOX,1587.67, deposits. reque
13673,dim coral bisque metallic cream,Manufacturer#1,Brand#15,SMALL POLISHED BRASS,47,MED BOX,1586.67,he carefully pending 
14670,misty blanched dim blue ghost,Manufacturer#3,Brand#33,LARGE PLATED COPPER,47,MED BOX,1584.67,ly even somas. sl
7675,slate moccasin honeydew rose midnight,Manufacturer#3,Brand#31,LARGE ANODIZED COPPER,47,SM PKG,1582.67,uctions nag fluff
6674,lace frosted rosy chiffon blanched,Manufacturer#2,Brand#21,SMALL ANODIZED NICKEL,47,JUMBO JAR,1580.67,refully even deco
5673,coral ghost green sandy medium,Manufacturer#4,Brand#42,MEDIUM ANODIZED COPPER,47,MED BAG,1578.67, deposits cajole regu
11660,spring maroon mint burnished smoke,Manufacturer#4,Brand#42,SMALL POLISHED STEEL,47,MED PACK,1571.66,g, even 
10653,seashell sky peach indian navajo,Manufacturer#1,Brand#12,PROMO POLISHED STEEL,47,WRAP DRUM,1563.65,bout th
15648,lace hot light coral orange,Manufacturer#2,Brand#22,STANDARD ANODIZED BRASS,47,JUMBO PACK,1563.64, unusu
17641,saddle antique smoke dodger mint,Manufacturer#3,Brand#31,SMALL ANODIZED TIN,47,WRAP BOX,1558.64,to the q
11643,powder smoke aquamarine midnight grey,Manufacturer#1,Brand#12,LARGE BRUSHED STEEL,47,SM CAN,1554.64,slyly. quickly express
8638,slate cornflower lemon green burnished,Manufacturer#5,Brand#52,SMALL PLATED STEEL,47,LG CASE,1546.63,its besides
5640,light almond slate cream aquamarine,Manufacturer#5,Brand#55,STANDARD POLISHED STEEL,47,LG BOX,1545.64,oost silently tow
5639,yellow rosy grey hot dodger,Manufacturer#2,Brand#25,STANDARD BRUSHED STEEL,47,LG BOX,1544.63,ptotes sleep qui
1642,floral lime misty lace purple,Manufacturer#5,Brand#52,SMALL BURNISHED STEEL,47,JUMBO BOX,1543.64,ong th
2639,tomato saddle navy spring brown,Manufacturer#5,Brand#51,STANDARD POLISHED BRASS,47,MED PACK,1541.63,tes promise sl
16623,purple midnight lemon orchid peach,Manufacturer#3,Brand#32,MEDIUM ANODIZED NICKEL,47,LG CAN,1539.62,quests ha
8630,coral peach magenta hot plum,Manufacturer#2,Brand#24,PROMO BRUSHED NICKEL,47,MED CASE,1538.63,hogs cajole. quickly 
6630,spring metallic chocolate deep blush,Manufacturer#1,Brand#14,STANDARD ANODIZED BRASS,47,MED BAG,1536.63,t slyly al
19617,cornflower midnight pink burnished orchid,Manufacturer#5,Brand#53,SMALL ANODIZED STEEL,47,SM CAN,1536.61,uickly unus
18617,lime plum navy black honeydew,Manufacturer#4,Brand#45,PROMO POLISHED COPPER,47,LG JAR,1535.61,ously accord
12618,violet lace saddle goldenrod antique,Manufacturer#4,Brand#41,MEDIUM BURNISHED COPPER,47,LG JAR,1530.61,onic platelets. 
7616,tan dodger slate almond cornflower,Manufacturer#4,Brand#45,LARGE BRUSHED COPPER,47,JUMBO CAN,1523.61,y among the fina
15608,indian green purple azure medium,Manufacturer#5,Brand#51,SMALL BRUSHED STEEL,47,MED DRUM,1523.60,es. blit
3619,spring blue chocolate frosted cornsilk,Manufacturer#3,Brand#34,PROMO PLATED TIN,47,SM BOX,1522.61,y bold
621,almond azure drab ghost mint,Manufacturer#5,Brand#53,PROMO PLATED TIN,47,JUMBO DRUM,1521.62,ffily furiously fin
4616,turquoise puff hot rose chartreuse,Manufacturer#3,Brand#33,LARGE ANODIZED STEEL,47,MED BOX,1520.61,ounts according to t
9611,chartreuse dodger yellow pink smoke,Manufacturer#2,Brand#22,LARGE PLATED TIN,47,WRAP JAR,1520.61,ts. re
4610,saddle puff cornsilk smoke chocolate,Manufacturer#3,Brand#34,PROMO BURNISHED STEEL,47,SM DRUM,1514.61,equests. 
7605,coral lace peru sienna frosted,Manufacturer#1,Brand#15,SMALL PLATED TIN,47,SM BAG,1512.60,ronic, regular d
8604,navajo powder dim red snow,Manufacturer#4,Brand#44,PROMO BRUSHED TIN,47,SM BAG,1512.60,pendin
3607,frosted pale lawn smoke seashell,Manufacturer#4,Brand#44,LARGE BRUSHED TIN,47,MED BOX,1510.60,are. packages sleep f
18589,floral brown cornsilk chartreuse azure,Manufacturer#4,Brand#41,ECONOMY POLISHED BRASS,47,WRAP JAR,1507.58,ate carefully accordin
19588,gainsboro purple dark deep bisque,Manufacturer#5,Brand#54,PROMO ANODIZED NICKEL,47,WRAP PACK,1507.58,its sle
14591,gainsboro green navy light orchid,Manufacturer#5,Brand#53,MEDIUM BRUSHED COPPER,47,WRAP BAG,1505.59,bold inst
3596,tan peru linen dodger medium,Manufacturer#3,Brand#34,STANDARD POLISHED COPPER,47,SM JAR,1499.59,ans. 
19578,khaki metallic brown light salmon,Manufacturer#1,Brand#15,SMALL BRUSHED STEEL,47,LG PKG,1497.57,efully bold reque
12583,spring misty powder navajo pale,Manufacturer#4,Brand#43,STANDARD BRUSHED NICKEL,47,LG CAN,1495.58, the re
15580,aquamarine pink honeydew blanched lime,Manufacturer#5,Brand#52,STANDARD PLATED NICKEL,47,MED BOX,1495.58,ar accounts 
12579,magenta salmon tomato sienna pink,Manufacturer#5,Brand#51,MEDIUM ANODIZED NICKEL,47,JUMBO PACK,1491.57,kages detect
17572,pink orchid yellow peru papaya,Manufacturer#1,Brand#11,LARGE POLISHED TIN,47,JUMBO PKG,1489.57,s ideas cajole across 
4578,cyan smoke peru dark tomato,Manufacturer#4,Brand#45,PROMO ANODIZED COPPER,47,LG PACK,1482.57,le across the regul
1578,yellow linen white magenta lace,Manufacturer#1,Brand#13,MEDIUM PLATED STEEL,47,MED CASE,1479.57,al, final excuses wak
1575,frosted black moccasin lawn goldenrod,Manufacturer#3,Brand#32,LARGE BURNISHED BRASS,47,LG PKG,1476.57,ts sn
4571,steel lime sky saddle blue,Manufacturer#3,Brand#33,PROMO POLISHED STEEL,47,SM PACK,1475.57,ar foxes sl
6567,snow magenta dark saddle sky,Manufacturer#1,Brand#13,STANDARD POLISHED NICKEL,47,WRAP BAG,1473.56,express deposits 
2569,blanched cyan white hot gainsboro,Manufacturer#3,Brand#32,ECONOMY POLISHED NICKEL,47,WRAP CAN,1471.56,ly. slyly even pinto b
5563,aquamarine hot purple gainsboro black,Manufacturer#3,Brand#34,SMALL POLISHED COPPER,47,LG DRUM,1468.56,riously. slyly busy p
14554,slate rosy dim navy sky,Manufacturer#1,Brand#14,PROMO BURNISHED COPPER,47,JUMBO PACK,1468.55,ic asymptot
2563,lace beige spring khaki ghost,Manufacturer#5,Brand#53,SMALL POLISHED COPPER,47,LG DRUM,1465.56,riously idle acc
11551,lavender spring lime puff powder,Manufacturer#3,Brand#34,PROMO POLISHED COPPER,47,WRAP CAN,1462.55,nusual pa
18542,tomato blanched cornflower green orchid,Manufacturer#4,Brand#42,MEDIUM BRUSHED NICKEL,47,LG CASE,1460.54, even, bold ideas 
5550,thistle goldenrod grey red orchid,Manufacturer#4,Brand#44,SMALL BURNISHED STEEL,47,JUMBO CAN,1455.55,its: ironic fox
13542,peach dim honeydew grey beige,Manufacturer#4,Brand#42,STANDARD ANODIZED STEEL,47,LG BAG,1455.54,ests impr
16538,lace ghost sandy green blue,Manufacturer#1,Brand#14,STANDARD ANODIZED COPPER,47,LG CAN,1454.53,re furiously. f
5548,almond turquoise spring lawn rosy,Manufacturer#1,Brand#11,STANDARD PLATED COPPER,47,LG JAR,1453.54,slyly final pac
3548,navy brown white purple metallic,Manufacturer#2,Brand#25,MEDIUM BURNISHED COPPER,47,JUMBO BOX,1451.54,osits. slyly pending 
11535,deep orange ivory red pink,Manufacturer#1,Brand#13,MEDIUM POLISHED TIN,47,SM CASE,1446.53,arefully even acc
10534,powder indian blanched gainsboro olive,Manufacturer#5,Brand#53,STANDARD BRUSHED COPPER,47,MED CASE,1444.53,ts. furio
7533,lawn rose light firebrick bisque,Manufacturer#5,Brand#53,PROMO BURNISHED BRASS,47,WRAP CASE,1440.53,pliers detect quic
5533,sienna magenta pink blanched green,Manufacturer#4,Brand#44,ECONOMY BURNISHED BRASS,47,LG PKG,1438.53,rouches! furiou
5530,blanched violet blue sienna beige,Manufacturer#5,Brand#52,MEDIUM ANODIZED BRASS,47,MED BOX,1435.53,ng silently across t
15520,pink magenta burnished antique chartreuse,Manufacturer#5,Brand#55,STANDARD BURNISHED COPPER,47,JUMBO JAR,1435.52,s. eve
13520,navy indian burnished firebrick ghost,Manufacturer#3,Brand#31,MEDIUM PLATED TIN,47,MED BOX,1433.52, slyly even theodolit
10522,chocolate orchid royal purple cyan,Manufacturer#2,Brand#25,MEDIUM BRUSHED BRASS,47,SM PACK,1432.52,. eve
19513,navy ghost chiffon white gainsboro,Manufacturer#4,Brand#42,STANDARD BRUSHED STEEL,47,LG PKG,1432.51,uriously permanent p
14517,chartreuse deep red magenta turquoise,Manufacturer#5,Brand#54,PROMO POLISHED COPPER,47,SM PACK,1431.51,ymptotes are blithely
9519,honeydew medium gainsboro lavender mint,Manufacturer#5,Brand#52,PROMO BRUSHED NICKEL,47,SM PKG,1428.51,uickl
10517,sandy wheat puff linen ivory,Manufacturer#5,Brand#55,ECONOMY POLISHED STEEL,47,LG CAN,1427.51,al theodolites 
